Titles,Body,Date2,Location,latitude,longitute,keyword
Πάτρα: Με πλήθος κόσμου ο εορτασμός στην Ιερά Μονή Γηροκομειού,"['', 'λαμπρότητα', '', 'θρησκευτική', 'κατάνυξη', 'τιμήθηκε', '', 'σημερινή', 'μεγάλη', 'γιορτή', '', 'χριστιανοσύνης', '', 'Κοίμηση', '', 'Θεοτόκου', '', '', '', 'Αχαΐα', '', 'Ιερά', 'Μονή', 'Γηροκομειού', 'τελέστηκε', 'χθες', 'Παρασκευή', 'εσπερινός', '', 'ιερά', 'αγρυπνία', '', 'σήμερα', 'ανήμερα', '', 'εορτής', 'τελέστηκε', '', 'πλήθος', 'κόσμου', '', 'δηλώνει', '', 'παρόν', 'αρχιαερατική', 'θεία', 'λειτουργία', '', '', 'Θεοφιλέστατου', 'Επισκόπου', 'Κερνίτσης', '', 'απόγευμα', '', '18:00', '', 'τελεστεί', '', 'μέγας', 'εσπερινός', 'Αρχιερατική', 'θεία', 'λειτουργία', '', 'τελεστεί', '', '', 'πρωϊ', '', 'Κυριακής', '', '7.15', 'π.μ.', '', '', 'Σεβασμιωτάτου', 'Μητροπολίτου', 'κ.', 'Χρυσάνθου']",2020-08-14 14:49:36,"['Θεοτόκου', 'Αχαΐα']",,,πλήθος_κόσμου
Πάτρα: Πλήθος πιστών αναμένεται στους Επιταφίους των κοιμητηρίων,"['', 'Μεγάλη', 'Παρασκευή', '', '', 'πένθιμη', 'ημέρα', '', '', 'χριστιανούς', 'υπάρχει', '', 'συνήθεια', '', 'έθιμο', '', 'λέγαμε', '', 'ή', '', '', '', '', 'πηγαίνουν', '', 'κοιμητήρια', '', 'τάφους', '', 'προσφιλών', '', 'προσώπων', '', '', 'φύγει', '', '', 'ζωή', '', '', 'αφήσουν', 'λίγα', 'λουλούδια', '', 'βάλουν', '', 'ωραίο', 'άνθινο', 'στεφάνι', '', 'θυμιατίσουν', '', 'ανάψουν', '', 'καντήλια', '', '', 'καθαρίσουν', '', 'πράγματι', '', 'ξεχωριστή', 'μέρα', '', '', 'κοιμητήρια', '', 'καταφθάνουν', '', '', 'άνθρωποι', '', 'ενδεχομένως', 'κατοικούν', '', '', 'περιοχές', '', 'ερχόμενοι', '', '', 'ημέρες', '', 'Πάσχα', '', 'Πάτρα', 'θυμούνται', '', '', '', 'περάσουν', '', '', '', 'ταφικά', 'μνημεία', '', 'ανθρώπων', '', 'γονιών', 'κ.α.', '', '', 'πεθάνει', '', 'Α΄', 'Δημοτικό', 'Νεκροταφείο', '', 'Πάτρας', '', 'κίνηση', '', 'ζωηρή', '', '', '12', '', 'μεσημέρι', '', '', 'κυλά', '', 'ώρα', '', '', 'περισσότεροι', 'καταφθάνουν', 'Αποκορύφωμα', '', '', 'έξοδος', '', 'περιφορά', '', 'Επιταφίου', '', 'συνήθως', 'γίνεται', '', '18.30', '', 'απόγευμα', '', 'Επιτάφιος', '', 'ιερού', 'ναού', 'Αγίων', 'Αγγέλων', 'ακολουθεί', '', 'διαδρομή', '', '', 'κεντρικού', 'ανηφορικού', 'δρόμου', '', 'κοιμητηρίου', 'γίνεται', 'δέηση', '', 'ημικύκλιο', '', '', '', 'πλατεία', '', '', 'πομπή', 'εξέρχεται', '', 'νεκροταφείου', 'φτάνει', '', 'κεντρικό', 'δρόμο', '', 'Ζαβλανίου', '', '', '', '', 'οδού', 'Πανεπιστημίου', 'επιστρέφει', '', 'ναό', '', 'Αγίων', 'Αγγέλων', 'Είθισται', '', '', '', 'Δημοτική', 'Μπάντα', '', 'παιανίζει', 'πένθιμα', 'εμβατήρια', '', 'ψάλτες', '', 'λένε', '', 'εγκώμια', '', 'πολύς', 'κόσμος', 'καθ’', '', '', 'διαδρομή', '', 'αναμμένα', 'κεριά', 'Νωρίτερα', 'γίνεται', '', 'περιφορά', '', 'Επιταφίου', '', '', 'Β’', 'Δημοτικό', 'Κοιμητήριο', 'Πατρών', 'Αγ.', 'Μηνά', '', 'Λεύκα', '', '16.45', '', 'απόγευμα', 'Κι', '', '', 'πολύς', '', 'κόσμος', '', 'πηγαίνει', '', '', '', 'Περιφορά', '', 'ιερού', 'Επιταφίου', '', '', '', '', 'επισκεφθεί', '', 'τάφους', '', 'οικογενειών', '', '', '', 'ατμόσφαιρα', '', '', 'κοιμητήριο', '', 'Παναγίας', 'Αλεξιώτισσας', '', 'Σύνορα', '', '', 'Τέλος', 'ξεχωριστή', '', '', '', 'περιφορά', '', 'χρόνο', '', 'Επιταφίου', '', 'ναό', '', 'Αγ.', 'Χαράλαμπου', '', 'παλαιό', 'Δημοτικό', 'Νοσοκομείο', '', '', 'πόλη', '', '', '', 'περιφορά', '', '', 'στολισμό', '', '', '', 'οργάνωση', 'φροντίζουν', '', 'μέλη', '', 'Συλλόγου', 'φίλων', 'Δασυλλίου', '', '', 'πόλης']",2019-04-25 21:44:00,"['Πάτρα', 'Πάτρας', 'Αγίων Αγγέλων', 'οδού Πανεπιστημίου', 'Αγίων Αγγέλων', 'Β’ Δημοτικό Κοιμητήριο Πατρών', 'Λεύκα', 'Παναγίας Αλεξιώτισσας']",38.2593918,21.7533347,πλήθος_κόσμου
Εορτή του Αγίου Φανουρίου στην Πάτρα - Πλήθος πιστών συρρέει στον ναό με τη φανουρόπιτα - ΦΩΤΟ,"['', 'μνήμη', '', 'Αγίου', 'Φανουρίου', 'τιμά', '', 'Εκκλησία', 'σήμερα', '', '', 'Πάτρα', 'πανηγυρίζει', '', 'φερώνυμος', 'ναός', '', 'τέρμα', '', 'οδού', 'Νόρμαν', '', '', 'πρωί', 'τελέσθηκε', 'πανηγυρική', 'θεία', 'λειτουργία', 'χοροστατούντος', '', 'Θεοφιλέστατου', 'Επίσκοπου', 'Κερνίτσης', 'κ.', 'Χρύσανθου', '', 'Ναό', 'προσέρχονται', '', '', 'Πέμπτη', 'παραμονή', '', 'εορτής', '', '', '', 'προβλεπόμενα', 'μέτρα', 'ασφαλείας', 'δεκάδες', 'Πατρινοί', '', '', 'φανουρόπιτες', 'ανα', 'χείρας', '', '', '', 'όγκου', '', 'φανουρόπιτες', '', 'προβλεφθεί', '', 'χώρος', '', '', 'ναού', '', '', 'συγκέντρωσή', '', '', 'χρόνο', '', '27', 'Αυγούστου', '', 'τιμάται', '', 'Άγιος', 'Φανούριος', 'συνηθίζεται', '', 'νοικοκυρές', '', 'φτιάχνουν', 'φανουρόπιτες', '', '', 'μοιράζουν', '', 'γειτονιά', '', 'ευλογηθούν', '', '', '', 'εκκλησία', '', '', 'πέρασμα', '', 'χρόνων', 'καθιερώθηκε', '', 'φτιάχνουμε', 'φανουρόπιτα', '', '', 'βρούμε', '', '', 'χάσαμε']",2021-08-27 10:36:01,"['Αγίου Φανουρίου', 'Πάτρα', 'οδού Νόρμαν', 'Άγιος Φανούριος']",38.2521593,21.7468864,πλήθος_κόσμου
Πάτρα ΤΩΡΑ: Λιντσάρουν το σπίτι της Ρούλας Πισπιρίγκου- ΒΙΝΤΕΟ,"['', 'ελέγχου', 'φαίνεται', 'οτι', '', '', 'κατάσταση', '', 'οδό', 'Μπιζανίου', '', 'Πάτρα', '', '', 'μένει', '', 'οικογένεια', 'Δασκαλάκη', 'Πλήθος', 'κόσμου', '', 'συγκεντρωθεί', '', 'σημείο', '', 'χτυπούν', '', 'πόρτες', '', 'σπιτιού', 'ζητώντας', '', '', 'βρίσκονται', '', '', 'βγουν', '', '', '', 'απολογηθούν', '', '', 'θανάτους', '', 'τριών', 'παιδιών', '', '', 'ώρα', '', '', '', 'παρουσία', 'στελεχών', '', 'ΕΛΑΣ', 'μανιασμένο', 'πλήθος', '', '', 'συγκεντρωθεί', '', '', '', 'οικία', 'Πισπιρίγκου', 'έσπασε', '', 'πόρτα', '', 'μπήκε', '', 'εσωτερικό']",2022-03-30 19:43:10,"['οδό Μπιζανίου', 'Πάτρα']",38.2532261,21.7436952,πλήθος_κόσμου
Πάτρα: Πλήθος πιστών πέρασαν για να προσκυνήσουν την Χρυσοπαντάνασσα -ΔΕΙΤΕ ΦΩΤΟ,"['', 'παρεκκλήσιο', '', 'Παντάνασσας', '', 'Βότση', '', 'Αλ.', 'Υψηλάντου', '', '', 'αφιερωμένο', '', 'Ιωακείμ', '', 'Άννα', '', 'Θεοπάτορες', '', 'Υπεραγίας', 'Θεοτόκου', 'τελέστηκε', '', 'πρωί', '', 'Πέμπτης', '9', 'Σεπτεμβρίου', '2021', '', 'πανηγυρική', 'Θεία', 'λειτουργία', 'χοροστατούντος', '', 'σεβασμιοτάτου', 'Μητροπολίτη', 'Πατρών', 'κ.κ.', 'Χρυσοστόμου', '', 'Θεία', 'λειτουργία', '', 'ενταγμένο', '', 'φετινό', 'λαμπρό', '3ήμερο', 'εορτασμό', '', 'ενορίας', '', 'Παντάνασσας', '', 'κύλησε', 'υποδειγματικά', '', '', 'αναμενόταν', '', 'μεγάλη', 'προσέλευση', 'κόσμου', '', '', 'γεγονός', '', '', 'εορτασμός', 'έπεσε', 'φέτος', '', '', 'εβδομάδα', '', 'Πατρινοί', '', '', 'κόσμος', '', 'κοντινές', 'περιοχές', 'πέρασαν', '', '', 'ιστορικό', '', 'περικαλλή', 'ναό', 'Παντανάσσης', '', '', 'προσκυνήσουν', '', 'Χάρη', '', 'Χρυσοπαντάνασσας', '', 'ανάψουν', '', 'κερί', '', '', 'κάνουν', '', 'τάμα', '', '', '', 'λάβουν', '', 'άρτο', '', 'ευλογία', '', 'παραμονή', '', 'εορτής', '', '', '', 'απόγευμα', '', 'μεγάλο', 'εσπερινό', '', 'αρτοκλασίας', 'χοροστάτησε', '', 'μίλησε', '', 'σεβασμιότατος', 'Μητροπολίτης', 'Πατρών', 'κ.κ.', 'Χρυσόστομος', '', '', 'τόνισε', '', '', 'Παναγία', '', '', 'απαντοχή', '', 'προστασία', '', '', 'κατέχει', 'κεντρική', 'θέση', '', 'Εκκλησία', '', '', 'κ.κ.', 'Χρυσόστομος', 'υπογράμμισε', '', '', 'ψυχή', '', 'Έλληνα', '', 'Χριστό', '', 'πατρίδα', '', '', '', 'δύσκολα', 'γονατίζουμε', '', 'παρακαλούμε', '', 'Παναγία', '', '', 'διαφυλάττει', '', '', 'ασθένειες', '', '', 'πανδημία', '', '', 'λαβώσει', '', 'οικουμένη', '', 'τόνισε', '', '', 'Παναγία', '', 'χάρισε', '', 'Ελευθερία', '', '', 'βοηθά', '', 'κρατούμε', '', 'πίστη', '', 'ακέραια', '', '', 'Ορθοδοξία', 'αλώβητη', 'Παρόντες', '', 'εσπερινό', '', '', '', '', '', 'βουλευτές', 'Αχαΐας', 'Άγγελος', 'Τσιγκρής', 'Χριστίνα', 'Αλεξοπούλου', '', 'Ιάσονας', 'Φωτήλας', '', 'Μητροπολίτης', 'Πατρών', 'μίλησε', '', '', 'μεγάλη', 'ευλογία', '', '', '', 'Πάτρα', '', '', 'Παντάνασσα', 'Παναγία', '', '', 'λαμπρή', 'παράδοση', '', 'κληρονομιά', 'κα', 'πνευματικότητα', '', '', 'συνοδεύει', '', 'παρεκάλεσε', '', '', 'διατηρήσουν', '', '', 'παρακαταθήκη', '', 'καρδιά', '', '', 'κόρη', 'οφθαλμού', '', 'θησαυρόν', 'ατίμητον', 'Ακολούθησε', 'ιερά', 'αγρυπνία', '', 'λειτούργησε', '', 'Πανοσιολογιώτατος', 'αρχιμανδρίτης', 'π', 'Αρτέμιος', 'Αργυρόπουλος', 'Πρωτοσύγκελλος', '', 'Ιεράς', 'Μητροπόλεως', 'Πατρών', 'Ανήμερα', '', 'Τετάρτη', '8/9', '', 'σεβασμιότατος', 'Μητροπολίτης', 'Πατρών', 'κ.κ.', 'Χρυσόστομος', 'χοροστάτησε', '', 'Όρθρο', '', '', 'πανηγυρίζοντα', '', 'περίλαμπρο', '', 'Παντανάσσης', 'Ναό', '', 'αξίζει', '', 'σημειωθεί', '', '', 'διάρκεια', '', 'Θείας', 'Λειτουργίας', 'χειροτόνησε', '', '', 'Διάκονο', '', 'Νικόλαο', 'Μανιάτη', 'ιεροψάλτη', '', '', '', 'συνταξιοδοτήθηκε', '', '', 'εργασία', '', '', 'ΟΤΕ', 'προσεφέρθη', '', 'υπηρετήσει', 'Κληρικός', '', 'αγία', '', 'Εκκλησία', '', '', 'ανακοίνωσε', '', 'κ.κ.', 'Χρυσόστομος', '', 'προσεχή', 'Κυριακή', '12/9', '', '', 'ναό', 'Παντανάσσης', '', 'πρωί', '', 'Θεία', 'λειτουργία', '', 'γίνει', '', '', 'χειροτονία', '', 'π', 'Νικολάου', 'Μανιάτη', '', '', 'έλκει', '', 'καταγωγή', '', '', '', 'Σεργούλα', '', 'Ρούμελη', '', 'Πρεσβύτερο', '', 'π', 'Νικόλαος', 'μίλησε', '', 'λόγια', 'συγκινητικά', '', '', 'απόφαση', '', '', 'γίνει', 'ιερέας', 'καιθ', 'ευχαρίστησε', '', '', 'συνέβαλαν', '', '', 'φθάσει', 'σ’', '', 'τήν', 'ώρα', '', 'κ.κ.', 'Χρυσόστομος', '', 'αντιφώνησή', '', 'αναφέρθηκε', '', 'αρετές', '', 'Κληρικοῦ', 'καί', 'στάθηκε', 'στή', 'σιωπή', 'τῆς', 'Παναγίας', 'στό', 'μεγαλυνάριό', '', 'πρός', 'τόν', 'Θεό', 'καί', 'στό', 'παράγγελμά', '', 'στούς', 'ἀνθρώπους', 'νά', 'κάνουν', 'τό', 'θέλημα', 'τοῦ', 'Θεοῦ', 'ὑπόθεση', 'τῆς', 'ζωῆς', '', 'Κάλεσε', 'δέ', 'τόν', 'νέο', 'Κληρικό', 'νά', 'κρατήσει', 'στήν', 'καρδιά', '', 'καί', 'αὐτές', 'τίς', 'ἀρετές', 'καί', 'ὃτι', 'ἂλλο', 'παραγγέλλει', 'ἡ', 'Ἁγία', '', 'Ἐκκλησία', 'γιά', 'τόν', 'Ἱερέα', 'ὣστε', 'νά', 'εὐαρεστήσει', 'Θεῷ', 'καί', 'ἀνθρώποις', '', 'τέλος', '', 'νέος', 'κληρικός', '', 'Μητροπόλεως', 'Πατρών', 'έβγαλε', 'αναμνηστική', 'φωτογραφία', '', '', 'μέλη', '', 'οικογένειας', '', '', '', 'Μητροπολίτη', 'Πατρών.*Στόν', 'μεθέρτο', 'Ἑσπερινό', 'καί', 'στήν', 'Ἱερά', 'Παράκληση', '', 'απόγευμα', '', 'Τετάρτης', 'χοροστάτησε', '', 'μίλησε', '', 'Θεοφιλέστατος', 'Ἐπίσκοπος', 'Κερνίτσης', 'κ.', 'Χρύσανθος', '', '', 'αναφέρθηκε', '', 'ὑπόθεση', 'τῆς', 'μεγάλης', 'καί', 'λαμπρᾶς', 'ἑορτῆς', 'τῆς', 'Γεννήσεως', 'τῆς', 'Θεοτόκου', '', '', 'ιερές', 'ακολουθίες', '', 'ναό', '', 'Παντάνασσας', '', 'μετέδωσε', 'ζωντανά', '', 'τηλεοπτικός', 'σταθμός', '', 'Μητροπόλεως', 'Λύχνος', '', 'γενικό', 'πρόσταγμα', '', '', 'εορατσμό', '', '', 'Προϊστάμενος', '', 'ναού', 'πρωτοπρεσβύτερος', 'π', 'Κωνσταντίνος', 'Παπαδόπουλος', 'Αξίζει', 'τέλος', '', 'σημειωθεί', '', '', 'πιστοί', 'πλησίασαν', '', 'τέλος', '', 'ιερών', 'ακολουθιών', '', 'Μητροπολίτη', 'Πατρών', 'κ.κ.', 'Χρυσόστομο', '', '', 'ευχήθηκαν', '', '', '', '', 'σιδερένιος', '', 'υγιής', '', '', 'πρόσφατη', 'περιπέτεια', '', 'υγείας', '', '', 'φωτογραφικό', 'υλικό', '', '', '', 'σάιτ', '', 'Ιεράς', 'Μητροπόλεως', 'Πατρών', 'Επιμέλεια', 'Τ.', 'ΜΑΡΤΑΤΟΣ']",2021-09-09 19:59:34,"['Βότση και Αλ. Υψηλάντου', 'Θεοπάτορες', 'Αχαΐας', 'Πάτρα', 'Παντανάσσης Ναό', 'Διάκονο τον', 'Εκκλησία', 'Ρούμελη', 'στό μεγαλυνάριό Της πρός τόν Θεό καί', 'Ἁγία', 'Μητροπόλεως Πατρών', 'Μητροπόλεως']",38.24345539999999,21.7352253,πλήθος_κόσμου
Πάτρα: Πλήθος κόσμου στην κηδεία του εφημέριου του Αγίου Παντελεήμονα Αθανάσιου Σταματόπουλου – ΔΕΙΤΕ ΦΩΤΟ ,"['Συγκίνηση', '', 'θλίψη', '', 'κηδεία', '', 'αγαπητού', 'ιερέα', '', 'Αγίου', 'Παντελεήμονα', '', 'Πάτρας', 'π', 'Αθανάσιου', 'Σταματόπουλου', '', '', 'έφυγε', '', '', 'ζωή', '', 'ηλικία', '65', 'ετών', '', 'εκλιπών', '', 'ιδιαίτερα', 'αγαπητός', '', 'ενορία', '', '', '', 'υπηρέτησε', '', 'σειρά', 'ετών', '', 'άξιος', 'εργάτης', '', 'αμπελώνα', '', 'Κυρίου', '', 'εξόδιος', 'ακολουθία', 'τελέστηκε', '', 'περασμένη', 'Τετάρτη', '', 'Άγιο', 'Παντελεήμονα', 'προεξαρχόντος', '', 'Μητροπολίτη', 'Πατρών', 'κ.', 'Χρυσόστομου', '', '', 'συγχοροστανούντος', '', 'Επισκόπου', 'Κερνίτσης', 'κ.', 'Χρύσανθου', 'παρουσία', 'πολλών', 'κληρικών', '', 'πλήθος', 'πιστών', '', 'αναφέρεται', '', 'ανακοίνωση', '', 'Μητρόπολης', 'Πατρών:«Σέ', 'ἡλικία', '65', 'ἐτῶν', 'ἐκοιμήθη', 'ἐν', 'Κυρίῳ', 'τήν', 'Τετάρτη', '20.2.2019', 'ὁ', 'αἰδεσιμολογιώτατος', 'Πρωτ', 'π', 'Ἀθανάσιος', 'Σταματόπουλος', 'Ἐφημέριος', 'τοῦ', 'Ἱεροῦ', 'Ναοῦ', 'Ἁγίου', 'Παντελεήμονος', 'Προαστείου', 'Πατρῶν.Ἡ', 'ἐξόδιος', 'Ἀκολουθία', '', 'ἐτελέσθη', 'τήν', 'Παρασκευή', '22.2.2019', 'στόν', 'Ἱερό', 'Ναό', 'Ἁγίου', 'Παντελεήμονος', 'Προαστείου', 'Πατρῶν', 'προεξάρχοντος', 'τοῦ', 'Σεβασμιωτάτου', 'Μητροπολίτου', 'Πατρῶν', 'κ.κ.', 'Χρυσοστόμου', 'καί', 'συγχοροστατοῦντος', 'τοῦ', 'Θεοφιλεστάτου', 'Ἐπισκόπου', 'Κερνίτσης', 'κ.', 'Χρυσάνθου', 'τῇ', 'συμμετοχῇ', 'πολλῶν', 'Κληρικῶν', 'καί', 'πλήθους', 'Λαοῦ', '', 'ἔσπευσαν', 'νά', 'προπέμψουν', 'στήν', 'αἰωνιότητα', 'τόν', '', 'ἀγαπητό', 'Ἱερέα', 'τῆς', 'Ἱερᾶς', 'Μητροπόλεως', 'Πατρῶν.Ὁ', 'Σεβασμιώτατος', 'στήν', 'ὁμιλία', '', 'ἐξῆρε', 'τό', 'ἦθος', 'τήν', 'εὐσέβεια', 'τό', 'φιλακόλουθο', 'καί', 'τήν', 'ἐν', 'γένει', 'ἐνάρετη', 'βιοτή', 'καί', 'πολιτεία', 'τοῦ', 'μεταστάντος', 'Ἱερέως', 'ὁ', 'ὁποῖος', 'ἐκόσμησε', 'ὡς', 'λαμπρός', 'ἀδάμας', 'τήν', 'τοπική', '', 'Ἐκκλησία', 'Βιογραφικό', 'Σημείωμα', 'π', 'Ἀθανασίου', 'Σταματοπούλου.Ὁ', 'π', 'Ἀθανάσιος', 'Σταματόπουλος', 'ἐγεννήθη', 'τό', 'ἔτος', '1954', 'στήν', 'Λάκκα', 'Ἀχαΐας.Ἐνυμφεύθη', 'τήν', 'Εὐαγγελία', 'Φανακίδου', '', 'τῆς', 'ὁποίας', 'ἀπέκτησαν', 'δύο', 'τέκνα.Ἐχειροτονήθη', 'Διάκονος', 'στίς', '1.', '4.', '1976', 'ὑπό', 'τοῦ', 'μακαριστοῦ', 'Μητροπολίτου', 'Πατρῶν', 'κυροῦ', 'Νικοδήμου', 'καί', 'Πρεσβύτερος', 'στίς', '22.', '6.', '1980', 'ὑπό', 'τοῦ', 'ἱδίου', 'Ἀρχιερέως.Ἐτοποθετήθη', 'ἐν', 'συνεχείᾳ', 'Ἐφημέριος', 'τοῦ', 'Ἱεροῦ', 'Ναοῦ', 'Ἁγίου', 'Παντελεήμονος', 'Προαστείου', 'Πατρῶν', 'ὅπου', 'ὑπηρέτησε', 'μέ', 'ἀπαράμιλλο', 'ἐκκλησιαστικό', 'ἦθος', 'ἓως', 'τῆς', 'κοιμήσεώς', 'του.Ὁ', 'Σεβασμιώτατος', 'Μητροπολίτης', 'Πατρῶν', 'κ.κ.', 'Χρυσόστομος', 'ἐκτιμήσας', 'τήν', 'ἐνάρετη', 'ζωή', 'καί', 'πολιτεία', '', 'τόν', 'προεχείρισε', 'Πρωτοπρεσβύτερο', 'στίς', '27.7.2011.Ἐκοιμήθη', 'ἐν', 'Κυρίῳ', 'στίς', '20.2.2019', 'καί', 'ἡ', 'ἐξόδιος', 'ἀκολουθία', 'ἐτελέσθη', 'στίς', '22.2.2019', 'στόν', 'Ἱερό', 'Ναό', 'Ἁγίου', 'Παντελεήμονος', 'Προαστείου', 'Πατρῶν']",2019-02-23 09:38:26,"['Αγίου Παντελεήμονα', 'Πάτρας', 'Άγιο Παντελεήμονα', 'Ἁγίου Παντελεήμονος Προαστείου Πατρῶν', 'τῆς ὁποίας', 'τοῦ ἱδίου', 'Ἁγίου Παντελεήμονος Προαστείου Πατρῶν', 'ὅπου', 'Ἁγίου Παντελεήμονος Προαστείου Πατρῶν']",38.2466395,21.734574,πλήθος_κόσμου
"Πάτρα: Με ""Υπερμάχω"", Εθνικό Ύμνο, πλήθος κόσμου και ""πόλη είσαι δικιά μας"" η προσευχή για την  Αγιά Σοφιά - ΦΩΤΟ","['', '', 'Εθνικό', 'Υμνο', '', '', 'τραγούδια', '', 'παράδοσης', '', '', 'αφιερωμένα', '', 'Αγιά', 'Σοφιά', 'ολοκληρώθηκε', 'λίγα', 'λεπτά', '', '', '12:00', '', 'μεσημέρι', '', 'σύναξη', 'προσευχής', '', 'διαμαρτυρίας', '', 'πραγματοποίησε', '', 'Μητρόπολη', 'Πατρών', '', 'κατάμεστο', '', 'κόσμο', '', 'συγκίνηση', 'Ιερό', 'Ναό', '', 'Αγίου', 'Ανδρέα', '', 'προηγηθεί', '', 'κήρυγμα', '', 'Μητροπολίτη', 'κ.', 'Χρυσόστομου', '', '', '', '', 'ανέφερε', 'Ζήτω', '', 'Ελλάδα', 'Ζήτω', '', 'Ορθοδοξία', 'Ζήτω', '', 'Κωνσταντινούπολη', '', 'πρότεινε', '', 'πατριωτικό', 'ενθουσιασμό', '', '', 'απάντηση', '', 'μετατροπή', '', 'Αγίας', 'Σοφίας', '', 'τζαμί', 'Πόλη', 'δικιά', '', 'Πόλη', 'γλυκιά', '', 'κλαις', 'θάρθει', '', 'καιρός', 'Πόλη', '', 'δικιά', '', 'κατέληξε', '', '', 'πιστούς', '', 'χειροκροτούν', '', '', 'δακρύζουν', '', '', 'ψάλλουν', '', 'Υπερμάχω', 'στρατηγό', '', 'νικητήρια']",2020-07-24 14:37:05,"['Αγιά Σοφιά', 'Μητρόπολη Πατρών', 'Αγίου Ανδρέα', 'Ελλάδα', 'Κωνσταντινούπολη', 'Αγίας Σοφίας']",,,πλήθος_κόσμου
Πλήθος κόσμου στην ηλιόλουστη Πάτρα για την παρέλαση της 25ης Μαρτίου – ΔΕΙΤΕ ΦΩΤΟ & ΒΙΝΤΕΟ,"['Ολοκληρώθηκε', '', 'παρέλαση', 'πολιτικών', '', 'στρατιωτικών', 'τμημάτων', '', 'τμημάτων', 'Σωμάτων', 'Ασφαλείας', '', '', 'συμμετοχή', '', 'τροχοφόρων', 'τμημάτων', '', '', 'οδού', 'Αγίου', 'Ανδρέου', '', 'Πάτρα', '', '', 'εθνική', 'επέτειο', '', 'Επανάστασης', '', '1821', '', 'εκδηλώσεις', '', 'κυβέρνηση', 'εκπροσώπησε', '', 'αν.', 'Υπουργός', 'Εξωτερικών', '', 'βουλευτής', 'Αχαΐας', 'Σία', 'Αναγνωστοπούλου', '', 'παρέλαση', 'ξεκίνησε', '', '', 'ύψος', '', 'οδού', 'Αράτου', '', 'τερματίζει', '', 'Ι.Ν', 'Αγίου', 'Ανδρέα', '', 'σύμμαχο', '', 'ηλιόλουστο', 'καιρό', 'εκατοντάδες', 'Πατρινοί', 'παρακολούθησαν', '', 'παρέλαση', '', 'πολιτικών', '', 'στρατιωτικών', 'τμημάτων', '', 'χειροκροτούν', '', 'νέους', '', '', 'νέες', '', 'τιμούν', '', '', '', 'τρόπο', '', 'ηρωικούς', 'αγωνιστές', '', 'οδήγησαν', '', 'ελευθερία', '', 'σκλαβωμένου', 'ελληνικού', 'έθνους']",2019-03-25 12:30:16,"['οδού Αγίου Ανδρέου', 'Πάτρα', 'οδού Αράτου', 'Ι.Ν', 'Αγίου Ανδρέα']",38.2478705,21.7336555,πλήθος_κόσμου
Πάτρα: Πλήθος πιστών στον κατανυκτικό εσπερινό στον Παντοκράτορα -ΔΕΙΤΕ ΦΩΤΟ,"['', 'Κυριακή', '14', 'Ἀπριλίου', '2019', 'τό', 'ἀπόγευμα', '', 'μεγαλοπρεπή', 'ιερό', 'Ναό', 'Παντοκράτορος', 'Πατρών', '', '', 'πόλη', 'τελέστηκε', '', 'Στ΄', 'Κατανυκτικός', 'Ἑσπερινός', '', '', '', '', 'φετινή', 'Σαρακοστή', 'χοροστατοῦντος', 'τοῦ', 'Θεοφιλεστάτου', 'Ἐπισκόπου', 'Κερνίτσης', 'κ.', 'Χρυσάνθου', 'συμπροσευχομένου', 'ἀπό', 'τοῦ', 'Ἱεροῦ', 'Βήματος', 'τοῦ', 'Σεβασμιωτάτου', 'Μητροπολίτου', 'Πατρῶν', 'κ.κ.', 'Χρυσοστόμου', 'μέ', 'τήν', 'συμμετοχή', 'πολλῶν', 'Ἱερέων', 'καί', 'πλήθους', 'Λαοῦ', '', 'κατέκλυσε', 'τόν', 'Ἱερό', 'Ναό', 'Τόν', 'Θεῖο', 'λόγο', 'ἐκήρυξε', 'ὁ', 'πανοσιολογιώτατος', 'Ἀρχιμ', 'π', 'Ἱερώνυμος', 'Κάρμας', 'Α’', 'Γραμματεύς', 'τῆς', 'Ἱερᾶς', 'Συνόδου', 'τῆς', 'Ἐκκλησίας', 'τῆς', 'Ἑλλάδος', 'προσκληθείς', 'πρός', 'τοῦτο', 'ὑπό', 'τοῦ', 'Σεβασμιωτάτου', 'Μητροπολίτου', 'Πατρῶν', 'κ.κ.', 'Χρυσοστόμου', 'ὁ', 'ὁποῖος', 'τόν', 'ὑπεδέχθη', 'μέ', 'θερμούς', 'λόγους.Ὁ', 'π', 'Ἱερώνυμος', 'στό', 'κήρυγμά', '', 'ἀνεφέρθη', 'στόν', 'βίο', 'τῆς', 'Ὁσίας', 'Μαρίας', 'τῆς', 'Αἰγυπτίας', 'καί', 'στήν', 'ἀρετή', 'τῆς', 'μετανοίας', '', '', 'Πατέρας', 'τῆς', 'Ἐκκλησίας', 'Πλήθος', 'κόσμου', '', 'κατακλύσει', '', 'ναό', '', 'Παντοκράτορος', '', '', 'παρακολουθήσει', '', 'κατανυκτικό', 'εσπερινό', '', '', 'Θεοφιλέστατος', 'Επίσκοπος', 'Κερνίτσης', 'ευχήθηκε', '', 'τέλος', 'καλή', '', 'άγια', 'Μεγάλη', 'Εβδομάδα']",2019-04-15 19:35:14,[],,,πλήθος_κόσμου
